date_filed,decision_date,filing_year,filing_month,filing_month_name,disposal_year,case_type,case_type_label,court_number,court_name,disposal_days,disposal_years,speed_tier,speed_tier_order,outcome_bucket,nature_of_disposal_binary,case_status
2018-06-22,2019-09-04,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),1283,Principal Bench at Bengaluru,439,1.2,Medium (1–2 years),2,Dismissed / Rejected,Contested,Disposed
2018-06-22,2019-07-12,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,385,1.1,Medium (1–2 years),2,Data Not Available,,Disposed
2018-06-22,2019-07-12,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,385,1.1,Medium (1–2 years),2,Data Not Available,,Disposed
2018-06-22,2018-12-09,2018,6,Jun,2018,MFA,Motor Accident Appeal (MFA),1366,Principal Bench at Bengaluru,170,0.5,Fast (under 1 year),1,Data Not Available,,Disposed
2018-06-22,2020-12-18,2018,6,Jun,2020,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,910,2.5,Slow (2–3 years),3,Disposed (manner unspecified),Contested,Disposed
2018-06-22,2019-09-04,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),1283,Principal Bench at Bengaluru,439,1.2,Medium (1–2 years),2,Dismissed / Rejected,Contested,Disposed
2018-06-22,2020-12-18,2018,6,Jun,2020,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,910,2.5,Slow (2–3 years),3,Disposed (manner unspecified),Contested,Disposed
2018-06-22,2020-12-18,2018,6,Jun,2020,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,910,2.5,Slow (2–3 years),3,Disposed (manner unspecified),Contested,Disposed
2018-06-22,2019-06-24,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),1180,Principal Bench at Bengaluru,367,1.0,Medium (1–2 years),2,Data Not Available,,Disposed
2018-06-22,2020-12-18,2018,6,Jun,2020,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,910,2.5,Slow (2–3 years),3,Disposed (manner unspecified),Contested,Disposed
2018-06-22,2019-09-13,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,448,1.2,Medium (1–2 years),2,Data Not Available,,Disposed
2018-06-21,2018-12-07,2018,6,Jun,2018,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,169,0.5,Fast (under 1 year),1,Data Not Available,,Disposed
2018-06-21,2019-03-08,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,260,0.7,Fast (under 1 year),1,Data Not Available,,Disposed
2018-06-21,2020-12-18,2018,6,Jun,2020,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,911,2.5,Slow (2–3 years),3,Disposed (manner unspecified),Contested,Disposed
2018-06-21,2020-02-03,2018,6,Jun,2020,MFA,Motor Accident Appeal (MFA),1515,Principal Bench at Bengaluru,592,1.6,Medium (1–2 years),2,Dismissed / Rejected,Uncontested,Disposed
2018-06-21,2019-07-12,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,386,1.1,Medium (1–2 years),2,Data Not Available,,Disposed
2018-06-21,2019-07-12,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,386,1.1,Medium (1–2 years),2,Data Not Available,,Disposed
2018-06-21,2019-07-12,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,386,1.1,Medium (1–2 years),2,Data Not Available,,Disposed
2018-06-21,2020-12-18,2018,6,Jun,2020,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,911,2.5,Slow (2–3 years),3,Disposed (manner unspecified),Contested,Disposed
2018-06-21,2019-09-13,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,449,1.2,Medium (1–2 years),2,Data Not Available,,Disposed
2018-06-21,2020-03-10,2018,6,Jun,2020,MFA,Motor Accident Appeal (MFA),1457,Principal Bench at Bengaluru,628,1.7,Medium (1–2 years),2,Partly Allowed,Contested,Disposed
2018-06-20,2020-09-18,2018,6,Jun,2020,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,821,2.2,Slow (2–3 years),3,Disposed (manner unspecified),Contested,Disposed
2018-06-20,2020-12-18,2018,6,Jun,2020,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,912,2.5,Slow (2–3 years),3,Disposed (manner unspecified),Contested,Disposed
2018-06-20,2020-12-18,2018,6,Jun,2020,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,912,2.5,Slow (2–3 years),3,Disposed (manner unspecified),Contested,Disposed
2018-06-20,2019-02-19,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),1176,Principal Bench at Bengaluru,244,0.7,Fast (under 1 year),1,Data Not Available,,Disposed
2018-06-20,2019-12-17,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),1454,Principal Bench at Bengaluru,545,1.5,Medium (1–2 years),2,Partly Allowed,Contested,Disposed
2018-06-20,2020-12-18,2018,6,Jun,2020,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,912,2.5,Slow (2–3 years),3,Disposed (manner unspecified),Contested,Disposed
2018-06-20,2019-01-10,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),1176,Principal Bench at Bengaluru,204,0.6,Fast (under 1 year),1,Data Not Available,,Disposed
2018-06-20,2019-07-12,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,387,1.1,Medium (1–2 years),2,Data Not Available,,Disposed
2018-06-20,2020-12-18,2018,6,Jun,2020,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,912,2.5,Slow (2–3 years),3,Disposed (manner unspecified),Contested,Disposed
2018-06-20,2020-12-18,2018,6,Jun,2020,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,912,2.5,Slow (2–3 years),3,Disposed (manner unspecified),Contested,Disposed
2018-06-20,2019-12-13,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,541,1.5,Medium (1–2 years),2,Disposed (manner unspecified),Contested,Disposed
2018-06-20,2020-12-18,2018,6,Jun,2020,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,912,2.5,Slow (2–3 years),3,Disposed (manner unspecified),Contested,Disposed
2018-06-20,2020-09-18,2018,6,Jun,2020,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,821,2.2,Slow (2–3 years),3,Disposed (manner unspecified),Contested,Disposed
2018-06-20,2019-09-13,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,450,1.2,Medium (1–2 years),2,Data Not Available,,Disposed
2018-06-20,2019-07-08,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),1180,Principal Bench at Bengaluru,383,1.0,Medium (1–2 years),2,Data Not Available,,Disposed
2018-06-20,2019-06-05,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),1318,Principal Bench at Bengaluru,350,1.0,Fast (under 1 year),1,Data Not Available,,Disposed
2018-06-20,2019-03-27,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),1388,Principal Bench at Bengaluru,280,0.8,Fast (under 1 year),1,Data Not Available,,Disposed
2018-06-19,2020-12-18,2018,6,Jun,2020,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,913,2.5,Slow (2–3 years),3,Disposed (manner unspecified),Contested,Disposed
2018-06-19,2020-09-18,2018,6,Jun,2020,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,822,2.3,Slow (2–3 years),3,Disposed (manner unspecified),Contested,Disposed
2018-06-19,2019-09-04,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),1283,Principal Bench at Bengaluru,442,1.2,Medium (1–2 years),2,Dismissed / Rejected,Contested,Disposed
2018-06-19,2019-03-08,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,262,0.7,Fast (under 1 year),1,Data Not Available,,Disposed
2018-06-19,2020-09-18,2018,6,Jun,2020,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,822,2.3,Slow (2–3 years),3,Disposed (manner unspecified),Contested,Disposed
2018-06-19,2020-01-08,2018,6,Jun,2020,MFA,Motor Accident Appeal (MFA),1051,Principal Bench at Bengaluru,568,1.6,Medium (1–2 years),2,Dismissed / Rejected,Contested,Disposed
2018-06-19,2019-09-02,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),1283,Principal Bench at Bengaluru,440,1.2,Medium (1–2 years),2,Dismissed / Rejected,Contested,Disposed
2018-06-19,2020-07-13,2018,6,Jun,2020,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,755,2.1,Slow (2–3 years),3,Disposed (manner unspecified),Contested,Disposed
2018-06-19,2019-07-12,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,388,1.1,Medium (1–2 years),2,Data Not Available,,Disposed
2018-06-19,2019-09-26,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),1180,Principal Bench at Bengaluru,464,1.3,Medium (1–2 years),2,Data Not Available,,Disposed
2018-06-19,2019-03-08,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,262,0.7,Fast (under 1 year),1,Data Not Available,,Disposed
2018-06-19,2019-07-12,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,388,1.1,Medium (1–2 years),2,Data Not Available,,Disposed
2018-06-19,2019-03-08,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,262,0.7,Fast (under 1 year),1,Data Not Available,,Disposed
2018-06-19,2019-04-09,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,294,0.8,Fast (under 1 year),1,Data Not Available,,Disposed
2018-06-19,2019-09-04,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),1283,Principal Bench at Bengaluru,442,1.2,Medium (1–2 years),2,Dismissed / Rejected,Contested,Disposed
2018-06-18,2020-02-19,2018,6,Jun,2020,MFA,Motor Accident Appeal (MFA),1051,Principal Bench at Bengaluru,611,1.7,Medium (1–2 years),2,Partly Allowed,Contested,Disposed
2018-06-18,2020-03-04,2018,6,Jun,2020,MFA,Motor Accident Appeal (MFA),1454,Principal Bench at Bengaluru,625,1.7,Medium (1–2 years),2,Partly Allowed,Contested,Disposed
2018-06-18,2019-12-05,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),1454,Principal Bench at Bengaluru,535,1.5,Medium (1–2 years),2,Partly Allowed,Contested,Disposed
2018-06-18,2019-12-05,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),1454,Principal Bench at Bengaluru,535,1.5,Medium (1–2 years),2,Partly Allowed,Contested,Disposed
2018-06-18,2019-08-25,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),1180,Principal Bench at Bengaluru,433,1.2,Medium (1–2 years),2,Data Not Available,,Disposed
2018-06-18,2019-08-25,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),1180,Principal Bench at Bengaluru,433,1.2,Medium (1–2 years),2,Data Not Available,,Disposed
2018-06-18,2020-12-18,2018,6,Jun,2020,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,914,2.5,Slow (2–3 years),3,Disposed (manner unspecified),Contested,Disposed
2018-06-18,2019-09-13,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,452,1.2,Medium (1–2 years),2,Data Not Available,,Disposed
2018-06-18,2020-01-08,2018,6,Jun,2020,MFA,Motor Accident Appeal (MFA),1051,Principal Bench at Bengaluru,569,1.6,Medium (1–2 years),2,Dismissed / Rejected,Contested,Disposed
2018-06-18,2021-01-07,2018,6,Jun,2021,MFA,Motor Accident Appeal (MFA),1615,Principal Bench at Bengaluru,934,2.6,Slow (2–3 years),3,Data Not Available,,Disposed
2018-06-18,2020-09-18,2018,6,Jun,2020,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,823,2.3,Slow (2–3 years),3,Disposed (manner unspecified),Contested,Disposed
2018-06-18,2020-03-09,2018,6,Jun,2020,MFA,Motor Accident Appeal (MFA),1457,Principal Bench at Bengaluru,630,1.7,Medium (1–2 years),2,Partly Allowed,Contested,Disposed
2018-06-18,2018-10-11,2018,6,Jun,2018,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,115,0.3,Fast (under 1 year),1,Data Not Available,,Disposed
2018-06-18,2019-12-05,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),1454,Principal Bench at Bengaluru,535,1.5,Medium (1–2 years),2,Partly Allowed,Contested,Disposed
2018-06-18,2019-08-27,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),1283,Principal Bench at Bengaluru,435,1.2,Medium (1–2 years),2,Dismissed / Rejected,Contested,Disposed
2018-06-18,2019-09-17,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),1048,Principal Bench at Bengaluru,456,1.2,Medium (1–2 years),2,Data Not Available,,Disposed
2018-06-18,2019-07-12,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,389,1.1,Medium (1–2 years),2,Data Not Available,,Disposed
2018-06-18,2019-12-15,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),1177,Principal Bench at Bengaluru,545,1.5,Medium (1–2 years),2,Partly Allowed,Contested,Disposed
2018-06-18,2019-12-02,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),1474,Principal Bench at Bengaluru,532,1.5,Medium (1–2 years),2,Partly Allowed,Contested,Disposed
2018-06-18,2018-07-08,2018,6,Jun,2018,MFA,Motor Accident Appeal (MFA),1286,Principal Bench at Bengaluru,20,0.1,Fast (under 1 year),1,Data Not Available,,Disposed
2018-06-18,2019-06-02,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),1318,Principal Bench at Bengaluru,349,1.0,Fast (under 1 year),1,Data Not Available,,Disposed
2018-06-15,2019-03-08,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,266,0.7,Fast (under 1 year),1,Data Not Available,,Disposed
2018-06-15,2020-02-07,2018,6,Jun,2020,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,602,1.6,Medium (1–2 years),2,Disposed (manner unspecified),Contested,Disposed
2018-06-15,2019-09-02,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),1283,Principal Bench at Bengaluru,444,1.2,Medium (1–2 years),2,Dismissed / Rejected,Contested,Disposed
2018-06-15,2020-02-26,2018,6,Jun,2020,MFA,Motor Accident Appeal (MFA),1501,Principal Bench at Bengaluru,621,1.7,Medium (1–2 years),2,Dismissed / Rejected,Contested,Disposed
2018-06-15,2018-11-29,2018,6,Jun,2018,MFA,Motor Accident Appeal (MFA),1353,Principal Bench at Bengaluru,167,0.5,Fast (under 1 year),1,Data Not Available,,Disposed
2018-06-14,2019-07-21,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),1180,Principal Bench at Bengaluru,402,1.1,Medium (1–2 years),2,Data Not Available,,Disposed
2018-06-14,2018-07-22,2018,6,Jun,2018,MFA,Motor Accident Appeal (MFA),1286,Principal Bench at Bengaluru,38,0.1,Fast (under 1 year),1,Data Not Available,,Disposed
2018-06-14,2019-08-27,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),1283,Principal Bench at Bengaluru,439,1.2,Medium (1–2 years),2,Dismissed / Rejected,Contested,Disposed
2018-06-14,2019-07-12,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,393,1.1,Medium (1–2 years),2,Data Not Available,,Disposed
2018-06-14,2019-07-12,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,393,1.1,Medium (1–2 years),2,Data Not Available,,Disposed
2018-06-14,2019-03-08,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,267,0.7,Fast (under 1 year),1,Data Not Available,,Disposed
2018-06-14,2019-03-08,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,267,0.7,Fast (under 1 year),1,Data Not Available,,Disposed
2018-06-14,2019-03-08,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,267,0.7,Fast (under 1 year),1,Data Not Available,,Disposed
2018-06-14,2019-08-29,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),1283,Principal Bench at Bengaluru,441,1.2,Medium (1–2 years),2,Dismissed / Rejected,Contested,Disposed
2018-06-14,2019-09-25,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),1285,Principal Bench at Bengaluru,468,1.3,Medium (1–2 years),2,Data Not Available,,Disposed
2018-06-13,2018-11-22,2018,6,Jun,2018,MFA,Motor Accident Appeal (MFA),1285,Principal Bench at Bengaluru,162,0.4,Fast (under 1 year),1,Data Not Available,,Disposed
2018-06-13,2018-11-26,2018,6,Jun,2018,MFA,Motor Accident Appeal (MFA),1285,Principal Bench at Bengaluru,166,0.5,Fast (under 1 year),1,Data Not Available,,Disposed
2018-06-13,2018-12-07,2018,6,Jun,2018,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,177,0.5,Fast (under 1 year),1,Data Not Available,,Disposed
2018-06-13,2020-02-18,2018,6,Jun,2020,MFA,Motor Accident Appeal (MFA),1285,Principal Bench at Bengaluru,615,1.7,Medium (1–2 years),2,Dismissed / Rejected,Contested,Disposed
2018-06-13,2019-07-12,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,394,1.1,Medium (1–2 years),2,Data Not Available,,Disposed
2018-06-13,2020-02-18,2018,6,Jun,2020,MFA,Motor Accident Appeal (MFA),1285,Principal Bench at Bengaluru,615,1.7,Medium (1–2 years),2,Dismissed / Rejected,Contested,Disposed
2018-06-13,2019-10-30,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),1177,Principal Bench at Bengaluru,504,1.4,Medium (1–2 years),2,Dismissed / Rejected,Contested,Disposed
2018-06-13,2019-10-30,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),1177,Principal Bench at Bengaluru,504,1.4,Medium (1–2 years),2,Dismissed / Rejected,Contested,Disposed
2018-06-13,2020-02-12,2018,6,Jun,2020,MFA,Motor Accident Appeal (MFA),1285,Principal Bench at Bengaluru,609,1.7,Medium (1–2 years),2,Dismissed / Rejected,Contested,Disposed
2018-06-12,2018-08-29,2018,6,Jun,2018,MFA,Motor Accident Appeal (MFA),1328,Principal Bench at Bengaluru,78,0.2,Fast (under 1 year),1,Data Not Available,,Disposed
2018-06-12,2020-02-24,2018,6,Jun,2020,MFA,Motor Accident Appeal (MFA),1285,Principal Bench at Bengaluru,622,1.7,Medium (1–2 years),2,Dismissed / Rejected,Contested,Disposed
2018-06-12,2020-12-01,2018,6,Jun,2020,MFA,Motor Accident Appeal (MFA),1601,Principal Bench at Bengaluru,903,2.5,Slow (2–3 years),3,Partly Allowed,Contested,Disposed
2018-06-12,2019-08-12,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),1283,Principal Bench at Bengaluru,426,1.2,Medium (1–2 years),2,Data Not Available,,Disposed
2018-06-12,2019-04-09,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,301,0.8,Fast (under 1 year),1,Data Not Available,,Disposed
2018-06-12,2019-12-13,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,549,1.5,Medium (1–2 years),2,Disposed (manner unspecified),Contested,Disposed
2018-06-11,2019-07-12,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,396,1.1,Medium (1–2 years),2,Data Not Available,,Disposed
2018-06-11,2019-08-25,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),1180,Principal Bench at Bengaluru,440,1.2,Medium (1–2 years),2,Data Not Available,,Disposed
2018-06-11,2020-03-05,2018,6,Jun,2020,MFA,Motor Accident Appeal (MFA),1198,Principal Bench at Bengaluru,633,1.7,Medium (1–2 years),2,Dismissed / Rejected,Contested,Disposed
2018-06-11,2019-04-03,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),1317,Principal Bench at Bengaluru,296,0.8,Fast (under 1 year),1,Data Not Available,,Disposed
2018-06-11,2020-02-07,2018,6,Jun,2020,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,606,1.7,Medium (1–2 years),2,Disposed (manner unspecified),Contested,Disposed
2018-06-11,2020-02-07,2018,6,Jun,2020,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,606,1.7,Medium (1–2 years),2,Data Not Available,,Disposed
2018-06-11,2020-02-07,2018,6,Jun,2020,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,606,1.7,Medium (1–2 years),2,Disposed (manner unspecified),Contested,Disposed
2018-06-11,2019-03-08,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,270,0.7,Fast (under 1 year),1,Data Not Available,,Disposed
2018-06-11,2020-12-18,2018,6,Jun,2020,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,921,2.5,Slow (2–3 years),3,Disposed (manner unspecified),Contested,Disposed
2018-06-11,2019-08-27,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),1283,Principal Bench at Bengaluru,442,1.2,Medium (1–2 years),2,Dismissed / Rejected,Contested,Disposed
2018-06-11,2019-02-19,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),1176,Principal Bench at Bengaluru,253,0.7,Fast (under 1 year),1,Data Not Available,,Disposed
2018-06-11,2019-12-05,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),1454,Principal Bench at Bengaluru,542,1.5,Medium (1–2 years),2,Partly Allowed,Contested,Disposed
2018-06-11,2018-09-07,2018,6,Jun,2018,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,88,0.2,Fast (under 1 year),1,Data Not Available,,Disposed
2018-06-11,2020-09-18,2018,6,Jun,2020,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,830,2.3,Slow (2–3 years),3,Disposed (manner unspecified),Contested,Disposed
2018-06-11,2019-03-10,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),1317,Principal Bench at Bengaluru,272,0.7,Fast (under 1 year),1,Data Not Available,,Disposed
2018-06-08,2018-06-13,2018,6,Jun,2018,MFA,Motor Accident Appeal (MFA),1319,Principal Bench at Bengaluru,5,0.0,Fast (under 1 year),1,Data Not Available,,Disposed
2018-06-08,2019-08-27,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),1283,Principal Bench at Bengaluru,445,1.2,Medium (1–2 years),2,Dismissed / Rejected,Contested,Disposed
2018-06-08,2019-09-10,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),1048,Principal Bench at Bengaluru,459,1.3,Medium (1–2 years),2,Data Not Available,,Disposed
2018-06-08,2019-09-13,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,462,1.3,Medium (1–2 years),2,Data Not Available,,Disposed
2018-06-08,2020-02-07,2018,6,Jun,2020,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,609,1.7,Medium (1–2 years),2,Disposed (manner unspecified),Contested,Disposed
2018-06-08,2020-12-18,2018,6,Jun,2020,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,924,2.5,Slow (2–3 years),3,Disposed (manner unspecified),Contested,Disposed
2018-06-08,2018-12-04,2018,6,Jun,2018,MFA,Motor Accident Appeal (MFA),1285,Principal Bench at Bengaluru,179,0.5,Fast (under 1 year),1,Data Not Available,,Disposed
2018-06-07,2019-04-01,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,298,0.8,Fast (under 1 year),1,Data Not Available,,Disposed
2018-06-07,2019-08-20,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),1048,Principal Bench at Bengaluru,439,1.2,Medium (1–2 years),2,Data Not Available,,Disposed
2018-06-07,2019-04-15,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),1317,Principal Bench at Bengaluru,312,0.9,Fast (under 1 year),1,Data Not Available,,Disposed
2018-06-07,2018-06-27,2018,6,Jun,2018,MFA,Motor Accident Appeal (MFA),1319,Principal Bench at Bengaluru,20,0.1,Fast (under 1 year),1,Data Not Available,,Disposed
2018-06-07,2019-09-13,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,463,1.3,Medium (1–2 years),2,Data Not Available,,Disposed
2018-06-07,2019-11-26,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),1454,Principal Bench at Bengaluru,537,1.5,Medium (1–2 years),2,Partly Allowed,Contested,Disposed
2018-06-07,2019-12-13,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,554,1.5,Medium (1–2 years),2,Disposed (manner unspecified),Contested,Disposed
2018-06-06,2018-11-27,2018,6,Jun,2018,MFA,Motor Accident Appeal (MFA),1285,Principal Bench at Bengaluru,174,0.5,Fast (under 1 year),1,Data Not Available,,Disposed
2018-06-06,2020-08-23,2018,6,Jun,2020,MFA,Motor Accident Appeal (MFA),1567,Principal Bench at Bengaluru,809,2.2,Slow (2–3 years),3,Data Not Available,,Disposed
2018-06-06,2018-10-25,2018,6,Jun,2018,MFA,Motor Accident Appeal (MFA),1283,Principal Bench at Bengaluru,141,0.4,Fast (under 1 year),1,Data Not Available,,Disposed
2018-06-06,2018-09-17,2018,6,Jun,2018,MFA,Motor Accident Appeal (MFA),1283,Principal Bench at Bengaluru,103,0.3,Fast (under 1 year),1,Data Not Available,,Disposed
2018-06-06,2018-07-19,2018,6,Jun,2018,MFA,Motor Accident Appeal (MFA),1286,Principal Bench at Bengaluru,43,0.1,Fast (under 1 year),1,Data Not Available,,Disposed
2018-06-06,2020-09-18,2018,6,Jun,2020,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,835,2.3,Slow (2–3 years),3,Disposed (manner unspecified),Contested,Disposed
2018-06-06,2019-07-12,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,401,1.1,Medium (1–2 years),2,Data Not Available,,Disposed
2018-06-06,2020-12-18,2018,6,Jun,2020,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,926,2.5,Slow (2–3 years),3,Disposed (manner unspecified),Contested,Disposed
2018-06-06,2020-12-18,2018,6,Jun,2020,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,926,2.5,Slow (2–3 years),3,Disposed (manner unspecified),Contested,Disposed
2018-06-06,2018-08-15,2018,6,Jun,2018,MFA,Motor Accident Appeal (MFA),1283,Principal Bench at Bengaluru,70,0.2,Fast (under 1 year),1,Data Not Available,,Disposed
2018-06-06,2019-12-13,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,555,1.5,Medium (1–2 years),2,Disposed (manner unspecified),Contested,Disposed
